,Route0,Route1,Route2,Route3,Route4,Route5
0,249,212,168,111,121,139
1,146,90,115,71,316,262
2,401,212,71,54,94,168
3,247,108,110,55,214,266
4,373,173,94,56,111,193
5,258,94,120,54,220,254
6,403,174,80,59,112,172
7,247,83,123,48,200,299
8,418,177,85,51,99,170
9,248,78,106,43,259,266
10,420,201,67,35,123,154
11,258,91,94,41,220,296
12,429,173,73,44,111,170
13,256,80,110,36,255,263
14,440,195,65,33,113,154
15,265,90,81,25,252,287
16,423,190,62,32,118,175
17,270,91,86,27,252,274
18,440,200,57,31,105,167
19,252,95,86,30,252,285
20,433,174,64,31,140,158
21,262,100,104,23,241,270
22,441,174,64,31,123,167
23,275,87,84,23,247,284
24,441,169,70,33,131,156
25,288,86,96,32,245,253
26,414,175,69,38,134,170
27,253,92,99,30,259,267
28,454,178,60,31,109,168
29,260,89,86,22,271,272
30,448,174,52,26,131,169
31,291,88,90,27,230,274
32,430,171,64,36,105,194
33,275,83,96,24,239,283
34,428,178,64,29,119,182
35,250,92,90,31,245,292
36,444,165,60,28,133,170
37,278,88,104,27,231,272
38,440,177,66,31,122,164
39,282,95,81,21,260,261
40,408,173,55,29,149,186
41,256,92,97,28,244,283
42,452,166,63,22,117,180
43,264,84,85,28,270,269
44,464,170,52,26,131,157
45,271,78,74,21,254,302
46,459,177,54,16,126,168
47,281,85,85,23,242,284
48,471,183,50,22,112,162
49,281,81,88,25,276,249
50,445,202,48,20,119,166
51,261,99,70,12,246,312
52,437,185,51,17,134,176
53,275,91,79,18,261,276
54,428,191,67,19,136,159
55,277,98,81,22,260,262
56,461,164,56,26,132,161
57,278,82,97,20,244,279
58,439,176,60,23,130,172
59,287,86,83,19,225,300
60,440,167,71,26,119,177
61,258,78,89,18,271,286
62,476,168,49,17,134,156
63,287,91,76,20,255,271
64,454,166,50,19,127,184
65,284,81,100,15,250,270
66,430,184,60,23,127,176
67,270,94,72,25,267,272
68,458,182,49,27,126,158
69,274,95,93,20,224,294
70,464,170,61,23,118,164
71,278,84,74,23,264,277
72,439,176,59,20,134,172
73,264,75,85,17,282,277
74,461,182,39,11,138,169
75,288,99,79,19,232,283
76,445,178,58,27,125,167
77,277,101,97,16,234,275
78,453,161,63,19,130,174
79,279,82,88,21,259,271
80,422,188,57,24,131,178
81,266,94,93,17,272,258
82,450,163,51,20,141,175
83,291,84,71,22,229,303
84,453,174,56,14,125,178
85,279,82,84,21,268,266
86,449,182,54,18,140,157
87,285,82,81,19,233,300
88,448,183,53,17,120,179
89,269,76,76,19,293,267
90,480,170,47,12,132,159
91,312,84,72,17,255,260
92,463,191,50,16,114,166
93,286,102,72,17,257,266
94,446,185,48,8,130,183
95,277,89,65,11,260,298
96,456,174,63,11,118,178
97,274,86,74,14,245,307
98,440,191,61,11,124,173
99,275,95,78,18,258,276
