,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,116,37,884,79,37,717,50,167,746,87,167,913
1,814,384,186,430,384,99,416,87,113,800,87,200
2,768,635,232,133,635,94,132,138,95,767,138,233
3,298,128,702,170,128,585,154,117,601,282,117,718
4,892,196,108,696,196,40,689,68,47,885,68,115
5,214,118,786,96,118,67,92,719,71,210,719,790
6,844,696,156,148,696,42,149,114,41,845,114,155
7,765,134,235,631,134,72,475,163,228,609,163,391
8,234,167,766,67,167,602,67,164,602,234,164,766
9,873,706,127,167,706,51,169,76,49,875,76,125
10,727,125,273,602,125,76,595,197,83,720,197,280
11,211,155,789,56,155,587,57,202,586,212,202,788
12,862,719,138,143,719,45,144,93,44,863,93,137
13,739,127,261,612,127,61,594,200,79,721,200,279
14,213,153,787,60,153,583,52,204,591,205,204,795
15,856,727,144,129,727,35,122,109,42,849,109,151
16,720,123,280,597,123,46,575,234,68,698,234,302
17,219,164,781,55,164,579,47,202,587,211,202,789
18,849,722,151,127,722,55,124,96,58,846,96,154
19,732,142,268,590,142,67,578,201,79,720,201,280
20,196,143,804,53,143,575,47,229,581,190,229,810
21,843,728,157,115,728,37,114,120,38,842,120,158
22,744,150,256,594,150,47,577,209,64,727,209,273
23,211,154,789,57,154,562,47,227,572,201,227,799
24,860,736,140,124,736,30,118,110,36,854,110,146
25,729,142,271,587,142,54,570,217,71,712,217,288
26,223,172,777,51,172,568,37,209,582,209,209,791
27,868,720,132,148,720,39,144,93,43,864,93,136
28,715,131,285,584,131,53,576,232,61,707,232,293
29,201,160,799,41,160,565,34,234,572,194,234,806
30,861,736,139,125,736,30,119,109,36,855,109,145
31,722,132,278,590,132,44,575,234,59,707,234,293
32,218,166,782,52,166,565,45,217,572,211,217,789
33,866,736,134,130,736,33,124,101,39,860,101,140
34,715,137,285,578,137,44,564,241,58,701,241,299
35,225,177,775,48,177,557,37,218,568,214,218,786
36,853,714,147,139,714,30,133,117,36,847,117,153
37,726,130,274,596,130,46,578,228,64,708,228,292
38,209,156,791,53,156,573,40,218,586,196,218,804
39,849,723,151,126,723,40,120,111,46,843,111,157
40,737,165,263,572,165,40,563,223,49,728,223,272
41,201,162,799,39,162,555,34,244,560,196,244,804
42,858,740,142,118,740,23,118,119,23,858,119,142
43,733,147,267,586,147,45,570,222,61,717,222,283
