,Route0,Route1,Route2,Route3,Route4,Route5
0,48,31,60,35,760,66
1,439,443,31,18,31,38
2,770,49,29,15,45,92
3,178,39,31,25,48,679
4,806,83,17,16,24,54
5,483,336,21,19,45,96
6,105,29,29,18,59,760
7,670,217,15,11,31,56
8,538,273,31,14,55,89
9,565,226,44,15,67,83
10,497,203,52,20,72,156
11,92,58,52,23,63,712
12,570,314,29,18,26,43
13,595,212,34,16,53,90
14,482,198,90,18,68,144
15,200,91,169,16,70,454
16,519,222,79,45,49,86
17,165,72,170,30,73,490
18,549,212,86,44,49,60
19,196,94,237,39,67,367
20,433,132,139,68,50,178
21,226,95,200,49,71,359
22,374,117,172,79,51,207
23,290,88,179,53,78,312
24,314,99,194,62,70,261
25,304,76,166,54,79,321
26,316,116,186,63,90,229
27,331,92,169,50,102,256
28,311,73,185,69,108,254
29,284,84,179,76,117,260
30,336,87,168,79,108,222
31,277,82,147,67,141,286
32,362,89,142,80,123,204
33,273,83,189,77,149,229
34,290,91,165,81,133,240
35,311,81,155,98,140,215
36,321,94,129,100,123,233
37,289,96,155,81,162,217
38,305,88,135,78,162,232
39,318,86,158,88,169,181
40,306,93,137,94,153,217
41,287,83,151,98,145,236
42,300,92,130,102,158,218
43,292,98,158,75,157,220
44,325,86,154,93,138,204
45,292,72,157,82,169,228
46,319,104,136,101,150,190
47,282,77,145,89,172,235
48,341,95,152,91,139,182
49,315,62,158,83,164,218
50,301,92,149,77,161,220
51,290,97,140,83,166,224
52,303,107,151,87,138,214
53,299,97,137,95,147,225
54,277,93,163,80,173,214
55,311,85,150,83,162,209
56,329,96,130,94,160,191
57,276,93,136,88,197,210
58,312,110,136,98,152,192
59,310,90,133,86,170,211
60,300,91,145,80,178,206
61,305,89,156,72,158,220
62,321,76,130,94,141,238
63,285,97,145,78,192,203
64,335,99,143,85,149,189
65,291,87,135,92,171,224
66,281,105,135,85,173,221
67,285,96,150,103,159,207
68,300,105,143,84,162,206
69,288,96,145,90,180,201
70,308,99,152,81,140,220
71,295,91,149,96,185,184
72,299,90,130,86,159,236
73,289,110,146,71,171,213
74,312,115,135,81,148,209
75,299,91,138,77,185,210
76,308,108,145,87,161,191
77,286,86,142,82,174,230
78,283,94,138,91,172,222
79,312,107,130,74,171,206
80,300,106,154,88,149,203
81,317,79,111,78,189,226
82,316,103,146,76,149,210
83,292,87,137,76,184,224
84,271,113,150,84,183,199
85,301,93,133,83,169,221
86,288,104,164,84,160,200
87,312,95,135,87,158,213
88,305,98,118,95,159,225
89,326,91,132,83,182,186
90,323,89,148,77,170,193
91,287,83,146,97,162,225
92,293,108,127,92,156,224
93,275,101,150,76,178,220
94,297,102,131,85,171,214
95,310,105,131,92,172,190
96,294,100,125,84,170,227
97,310,83,142,86,158,221
98,288,93,138,99,166,216
99,281,109,148,91,185,186
100,293,96,137,93,160,221
101,312,107,145,87,152,197
102,306,82,131,95,171,215
103,299,86,138,85,170,222
104,297,100,137,84,169,213
105,308,99,135,94,156,208
106,312,89,141,72,177,209
107,304,97,146,73,163,217
108,300,99,134,82,155,230
109,284,90,130,92,191,213
110,285,92,129,96,171,227
111,329,106,146,84,138,197
112,281,81,147,85,187,219
113,299,97,137,95,155,217
114,290,93,147,79,175,216
115,295,120,129,100,166,190
116,309,103,136,80,166,206
117,306,93,150,79,162,210
118,297,89,135,81,178,220
119,310,87,144,95,159,205
120,290,117,133,76,185,199
121,295,83,158,87,178,199
122,305,97,143,95,173,187
123,293,90,147,93,160,217
124,303,100,116,95,162,224
125,318,89,141,81,166,205
126,297,99,122,95,181,206
127,294,84,137,84,166,235
128,303,88,136,95,157,221
129,298,105,152,79,151,215
130,297,88,147,88,174,206
131,303,102,142,78,172,203
132,278,85,146,90,161,240
133,329,85,177,87,145,177
134,301,80,131,102,170,216
135,287,110,146,90,158,209
136,299,93,130,79,176,223
137,311,101,149,68,174,197
138,289,98,149,84,172,208
139,325,102,114,96,167,196
140,312,81,152,77,173,205
141,311,93,129,76,182,209
142,288,95,159,88,180,190
143,323,105,122,97,148,205
144,305,82,144,86,186,197
145,329,87,115,107,145,217
146,295,93,150,70,186,206
147,310,105,136,75,158,216
148,291,87,130,95,176,221
149,296,99,133,83,172,217
150,297,88,141,81,160,233
151,304,110,145,75,170,196
152,308,94,147,87,162,202
153,307,84,133,91,182,203
154,302,98,146,98,156,200
155,304,91,125,78,176,226
156,314,98,126,90,184,188
157,308,94,147,69,161,221
158,268,96,149,91,176,220
159,293,120,144,79,164,200
160,290,95,137,80,170,228
161,308,105,127,75,156,229
162,298,95,136,79,192,200
163,285,97,147,75,176,220
164,290,100,137,100,158,215
165,316,102,148,86,145,203
166,309,71,138,89,167,226
167,313,120,145,70,161,191
168,288,80,144,96,179,213
169,288,111,138,91,173,199
170,296,94,144,74,174,218
171,284,91,130,92,177,226
172,293,106,142,95,166,198
173,293,83,135,79,157,253
174,323,106,131,83,155,202
175,272,92,137,87,190,222
176,312,100,150,79,158,201
177,288,86,146,91,188,201
178,296,98,126,87,172,221
179,312,102,146,78,158,204
180,274,103,110,95,198,220
181,312,102,127,100,169,190
182,282,95,149,61,169,244
183,314,98,144,78,157,209
184,309,86,107,99,191,208
185,323,82,149,85,154,207
186,301,92,131,72,162,242
187,269,114,149,89,150,229
188,304,105,146,92,163,190
189,280,102,153,85,165,215
190,298,99,152,86,159,206
191,295,93,139,98,173,202
192,294,98,123,95,176,214
193,295,99,147,86,177,196
194,322,107,129,84,150,208
195,284,94,146,75,195,206
196,299,90,143,83,173,212
197,287,94,165,92,160,202
198,289,102,141,79,173,216
199,330,99,126,82,158,205
200,289,78,126,100,188,219
201,327,94,135,85,150,209
202,278,93,167,72,173,217
203,330,94,125,93,169,189
204,297,97,131,80,160,235
205,282,105,144,77,161,231
206,310,96,143,84,165,202
207,287,86,151,92,179,205
208,311,95,137,85,149,223
209,303,94,134,87,173,209
210,290,126,129,81,163,211
211,278,92,142,81,184,223
212,305,92,142,94,150,217
213,301,94,142,82,178,203
214,287,85,155,75,167,231
215,325,106,92,90,165,222
216,284,84,145,71,197,219
217,354,92,129,69,152,204
218,301,83,149,89,161,217
219,304,101,141,93,162,199
220,298,102,140,83,191,186
221,302,98,127,86,161,226
222,299,98,129,76,170,228
223,296,102,150,73,162,217
224,321,92,133,89,153,212
225,309,97,129,80,171,214
226,298,100,140,88,183,191
227,308,90,131,84,160,227
228,275,106,141,79,201,198
229,314,82,141,82,182,199
230,307,102,119,81,177,214
231,290,90,135,79,178,228
232,308,102,119,93,154,224
233,305,109,140,83,163,200
234,282,101,132,94,165,226
235,296,92,138,88,185,201
236,312,95,137,71,161,224
237,310,99,141,83,164,203
238,314,92,145,75,162,212
239,280,114,127,99,183,197
240,296,96,128,89,188,203
241,300,101,138,71,181,209
