,Route0,Route1,Route2,Route3,Route4,Route5
0,235,185,151,119,175,135
1,133,79,114,66,341,267
2,517,280,34,25,70,74
3,187,87,51,20,221,434
4,556,236,34,12,98,64
5,219,89,145,13,230,304
6,540,202,27,27,96,108
7,202,74,92,24,232,376
8,527,249,33,13,89,89
9,209,88,103,13,293,294
10,539,230,13,13,120,85
11,226,85,67,18,224,380
12,553,236,26,12,84,89
13,174,80,121,15,316,294
14,560,250,7,7,103,73
15,255,89,46,22,217,371
16,508,255,33,5,94,105
17,180,85,100,8,288,339
18,547,254,15,8,101,75
19,209,100,74,9,254,354
20,560,244,18,11,87,80
21,184,77,93,13,312,321
22,539,246,13,6,115,81
23,253,96,76,9,210,356
24,529,226,36,6,94,109
25,174,87,91,10,298,340
26,586,226,13,7,93,75
27,219,91,82,11,248,349
28,511,259,33,8,100,89
29,183,92,82,17,308,318
30,585,230,12,4,111,58
31,210,119,87,12,218,354
32,506,226,59,11,91,107
33,161,85,91,10,326,327
34,596,227,7,3,100,67
35,250,118,71,12,213,336
36,467,231,55,25,100,122
37,174,91,74,18,293,350
38,558,239,21,7,90,85
39,198,100,107,10,265,320
40,565,213,31,6,89,96
41,193,90,81,15,273,348
42,538,235,24,4,108,91
43,205,87,112,6,281,309
44,554,232,16,8,104,86
45,206,89,63,21,240,381
46,559,215,33,9,93,91
47,222,87,121,11,285,274
48,522,250,26,13,92,97
49,171,91,55,13,288,382
50,544,247,22,6,106,75
51,246,110,93,9,271,271
52,520,223,39,14,93,111
53,196,87,82,12,276,347
54,547,226,35,6,102,84
55,184,114,80,14,274,334
56,532,220,30,10,107,101
57,230,81,89,16,262,322
58,526,228,27,9,101,109
59,222,89,102,10,281,296
60,526,218,23,11,112,110
61,219,98,74,19,273,317
62,549,230,29,7,97,88
63,192,82,99,12,260,355
64,547,228,24,11,99,91
65,242,94,74,15,258,317
66,482,248,37,9,116,108
67,213,117,81,12,266,311
68,508,218,55,16,99,104
69,199,92,84,13,284,328
70,539,196,41,13,111,100
71,260,92,83,20,250,295
72,483,208,54,18,106,131
73,222,91,96,12,282,297
74,517,221,38,16,107,101
75,213,99,67,10,258,353
76,532,196,40,15,119,98
77,222,80,104,16,278,300
78,524,201,29,17,121,108
79,249,86,70,15,237,343
80,505,214,41,12,110,118
81,207,97,108,16,299,273
82,555,208,20,12,101,104
83,218,88,69,18,270,337
84,510,221,34,12,124,99
85,249,100,91,20,248,292
86,502,220,53,8,96,121
87,211,91,70,12,276,340
88,521,238,41,9,91,100
89,224,110,85,14,252,315
90,471,221,60,9,108,131
91,196,101,73,23,301,306
92,530,199,47,16,109,99
93,261,105,92,10,240,292
94,477,189,66,16,114,138
95,231,96,79,15,255,324
96,489,194,56,21,108,132
97,233,82,90,14,281,300
98,507,219,44,16,110,104
99,215,109,83,13,247,333
