,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,629,249,371,380,249,232,323,139,289,572,139,428
1,351,146,649,205,146,387,161,262,431,307,262,693
2,684,401,316,283,401,148,266,168,165,667,168,333
3,465,247,535,218,247,269,163,266,324,410,266,590
4,640,373,360,267,373,167,229,193,205,602,193,398
5,472,258,528,214,258,274,148,254,340,406,254,594
6,657,403,343,254,403,171,233,172,192,636,172,364
7,453,247,547,206,247,248,131,299,323,378,299,622
8,680,418,320,262,418,150,228,170,184,646,170,354
9,432,248,568,184,248,302,121,266,365,369,266,631
10,688,420,312,268,420,158,236,154,190,656,154,344
11,443,258,557,185,258,261,132,296,314,390,296,610
12,675,429,325,246,429,155,217,170,184,646,170,354
13,446,256,554,190,256,291,116,263,365,372,263,628
14,700,440,300,260,440,146,228,154,178,668,154,332
15,436,265,564,171,265,277,115,287,333,380,287,620
16,675,423,325,252,423,150,222,175,180,645,175,355
17,447,270,553,177,270,279,118,274,338,388,274,612
18,697,440,303,257,440,136,231,167,162,671,167,329
19,433,252,567,181,252,282,125,285,338,377,285,623
20,671,433,329,238,433,171,205,158,204,638,158,362
21,466,262,534,204,262,264,123,270,345,385,270,615
22,679,441,321,238,441,154,205,167,187,646,167,354
23,446,275,554,171,275,270,110,284,331,385,284,615
24,680,441,320,239,441,164,202,156,201,643,156,357
25,470,288,530,182,288,277,118,253,341,406,253,594
26,658,414,342,244,414,172,213,170,203,627,170,373
27,444,253,556,191,253,289,122,267,358,375,267,625
28,692,454,308,238,454,140,209,168,169,663,168,337
29,435,260,565,175,260,293,111,272,357,371,272,629
30,674,448,326,226,448,157,200,169,183,648,169,352
31,469,291,531,178,291,257,115,274,320,406,274,594
32,665,430,335,235,430,141,207,194,169,637,194,363
33,454,275,546,179,275,263,107,283,335,382,283,618
34,670,428,330,242,428,148,207,182,183,635,182,365
35,432,250,568,182,250,276,123,292,335,373,292,627
36,669,444,331,225,444,161,193,170,193,637,170,363
37,470,278,530,192,278,258,115,272,335,393,272,607
38,683,440,317,243,440,153,208,164,188,648,164,352
39,458,282,542,176,282,281,116,261,341,398,261,602
40,636,408,364,228,408,178,202,186,204,610,186,390
41,445,256,555,189,256,272,120,283,341,376,283,624
42,681,452,319,229,452,139,188,180,180,640,180,360
43,433,264,567,169,264,298,112,269,355,376,269,624
44,686,464,314,222,464,157,196,157,183,660,157,340
45,423,271,577,152,271,275,99,302,328,370,302,630
46,690,459,310,231,459,142,193,168,180,652,168,348
47,451,281,549,170,281,265,108,284,327,389,284,611
48,704,471,296,233,471,134,205,162,162,676,162,324
49,450,281,550,169,281,301,106,249,364,387,249,613
50,695,445,305,250,445,139,222,166,167,667,166,333
51,430,261,570,169,261,258,111,312,316,372,312,628
52,673,437,327,236,437,151,202,176,185,639,176,361
53,445,275,555,170,275,279,109,276,340,384,276,616
54,686,428,314,258,428,155,210,159,203,638,159,362
55,456,277,544,179,277,282,120,262,341,397,262,603
56,681,461,319,220,461,158,190,161,188,651,161,349
57,457,278,543,179,278,264,102,279,341,380,279,620
58,675,439,325,236,439,153,199,172,190,638,172,362
59,456,287,544,169,287,244,105,300,308,392,300,608
60,678,440,322,238,440,145,193,177,190,633,177,367
61,425,258,575,167,258,289,96,286,360,354,286,646
62,693,476,307,217,476,151,185,156,183,661,156,339
63,454,287,546,167,287,275,111,271,331,398,271,602
64,670,454,330,216,454,146,185,184,177,639,184,361
65,465,284,535,181,284,265,96,270,350,380,270,620
66,674,430,326,244,430,150,207,176,187,637,176,363
67,436,270,564,166,270,292,119,272,339,389,272,611
68,689,458,311,231,458,153,209,158,175,667,158,333
69,462,274,538,188,274,244,115,294,317,389,294,611
70,695,464,305,231,464,141,193,164,179,657,164,343
71,436,278,564,158,278,287,107,277,338,385,277,615
72,674,439,326,235,439,154,196,172,193,635,172,365
73,424,264,576,160,264,299,92,277,367,356,277,644
74,682,461,318,221,461,149,193,169,177,654,169,346
75,466,288,534,178,288,251,118,283,311,406,283,594
76,681,445,319,236,445,152,205,167,183,650,167,350
77,475,277,525,198,277,250,117,275,331,394,275,606
78,677,453,323,224,453,149,180,174,193,633,174,367
79,449,279,551,170,279,280,103,271,347,382,271,618
80,667,422,333,245,422,155,212,178,188,634,178,366
81,453,266,547,187,266,289,111,258,365,377,258,623
82,664,450,336,214,450,161,183,175,192,633,175,367
83,446,291,554,155,291,251,106,303,300,397,303,603
84,683,453,317,230,453,139,188,178,181,641,178,359
85,445,279,555,166,279,289,103,266,352,382,266,618
86,685,449,315,236,449,158,200,157,194,649,157,351
87,448,285,552,163,285,252,101,300,314,386,300,614
88,684,448,316,236,448,137,200,179,173,648,179,352
89,421,269,579,152,269,312,95,267,369,364,267,636
90,697,480,303,217,480,144,182,159,179,662,159,338
91,468,312,532,156,312,272,101,260,327,413,260,587
92,704,463,296,241,463,130,207,166,164,670,166,330
93,460,286,540,174,286,274,119,266,329,405,266,595
94,679,446,321,233,446,138,193,183,178,639,183,361
95,431,277,569,154,277,271,100,298,325,377,298,623
96,693,456,307,237,456,129,185,178,181,641,178,359
97,434,274,566,160,274,259,100,307,319,374,307,626
98,692,440,308,252,440,135,202,173,185,642,173,358
99,448,275,552,173,275,276,113,276,336,388,276,612
