,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,395,137,605,258,137,408,196,197,470,333,197,667
1,691,346,309,345,346,181,333,128,193,679,128,321
2,519,290,481,229,290,258,208,223,279,498,223,502
3,599,333,401,266,333,209,248,192,227,581,192,419
4,522,272,478,250,272,273,207,205,316,479,205,521
5,586,327,414,259,327,216,258,198,217,585,198,415
6,509,264,491,245,264,235,197,256,283,461,256,539
7,593,331,407,262,331,220,254,187,228,585,187,415
8,508,267,492,241,267,237,193,255,285,460,255,540
9,611,361,389,250,361,218,244,171,224,605,171,395
10,463,259,537,204,259,268,168,269,304,427,269,573
11,636,358,364,278,358,193,253,171,218,611,171,389
12,468,251,532,217,251,258,160,274,315,411,274,589
13,676,395,324,281,395,185,269,139,197,664,139,336
14,482,262,518,220,262,270,173,248,317,435,248,565
15,669,396,331,273,396,184,257,147,200,653,147,347
16,436,246,564,190,246,302,142,262,350,388,262,612
17,677,402,323,275,402,187,271,136,191,673,136,327
18,448,243,552,205,243,285,166,267,324,409,267,591
19,679,400,321,279,400,169,264,152,184,664,152,336
20,452,245,548,207,245,291,162,257,336,407,257,593
21,674,393,326,281,393,168,269,158,180,662,158,338
22,457,263,543,194,263,279,156,264,317,419,264,581
23,678,395,322,283,395,176,279,146,180,674,146,326
24,463,260,537,203,260,274,156,263,321,416,263,584
25,672,411,328,261,411,173,253,155,181,664,155,336
26,437,222,563,215,222,293,157,270,351,379,270,621
27,688,415,312,273,415,176,261,136,188,676,136,324
28,456,257,544,199,257,268,165,276,302,422,276,578
29,655,384,345,271,384,194,267,151,198,651,151,349
30,430,240,570,190,240,286,143,284,333,383,284,617
31,680,394,320,286,394,169,270,151,185,664,151,336
32,444,239,556,205,239,289,154,267,340,393,267,607
33,669,397,331,272,397,193,258,138,207,655,138,345
34,481,254,519,227,254,264,175,255,316,429,255,571
35,669,412,331,257,412,185,259,146,183,671,146,329
36,488,272,512,216,272,265,158,247,323,430,247,570
37,677,401,323,276,401,173,275,150,174,676,150,324
38,444,246,556,198,246,296,176,260,318,422,260,578
39,654,365,346,289,365,200,277,146,212,642,146,358
40,450,233,550,217,233,292,163,258,346,396,258,604
41,668,401,332,267,401,185,264,147,188,665,147,335
42,449,246,551,203,246,305,168,246,340,414,246,586
43,686,387,314,299,387,172,279,142,192,666,142,334
44,428,242,572,186,242,291,155,281,322,397,281,603
45,671,386,329,285,386,178,274,151,189,660,151,340
46,457,245,543,212,245,273,158,270,327,403,270,597
47,668,387,332,281,387,187,255,145,213,642,145,358
48,453,254,547,199,254,286,155,261,330,409,261,591
49,677,394,323,283,394,174,266,149,191,660,149,340
50,438,252,562,186,252,300,162,262,324,414,262,586
51,689,418,311,271,418,170,252,141,189,670,141,330
52,460,260,540,200,260,291,154,249,337,414,249,586
53,650,372,350,278,372,196,280,154,194,652,154,348
54,430,228,570,202,228,278,145,292,335,373,292,627
55,668,425,332,243,425,174,242,158,175,667,158,333
56,454,257,546,197,257,274,140,272,331,397,272,603
57,660,384,340,276,384,194,277,146,193,661,146,339
58,480,268,520,212,268,282,169,238,325,437,238,563
59,679,398,321,281,398,177,271,144,187,669,144,331
60,460,237,540,223,237,266,174,274,315,411,274,589
61,685,399,315,286,399,161,284,154,163,683,154,317
62,449,234,551,215,234,302,180,249,337,414,249,586
63,679,384,321,295,384,180,276,141,199,660,141,340
64,441,242,559,199,242,292,156,267,335,398,267,602
65,667,395,333,272,395,182,257,151,197,652,151,348
66,445,255,555,190,255,285,150,270,325,405,270,595
67,687,398,313,289,398,159,267,154,181,665,154,335
68,450,262,550,188,262,293,153,257,328,415,257,585
69,676,398,324,278,398,177,260,147,195,658,147,342
70,476,273,524,203,273,268,154,256,317,427,256,573
71,689,400,311,289,400,163,287,148,165,687,148,313
72,456,252,544,204,252,279,160,265,323,412,265,588
73,661,384,339,277,384,186,271,153,192,655,153,345
74,440,239,560,201,239,308,155,252,354,394,252,606
75,703,433,297,270,433,181,265,116,186,698,116,302
76,442,250,558,192,250,280,163,278,309,413,278,587
77,684,410,316,274,410,167,268,149,173,678,149,322
78,442,243,558,199,243,312,145,246,366,388,246,612
79,658,375,342,283,375,201,278,141,206,653,141,347
80,428,242,572,186,242,276,161,296,301,403,296,597
81,668,399,332,269,399,167,260,165,176,659,165,341
82,463,245,537,218,245,295,144,242,369,389,242,611
83,681,387,319,294,387,186,281,133,199,668,133,332
84,467,243,533,224,243,273,171,260,326,414,260,586
85,661,403,339,258,403,183,249,156,192,652,156,348
86,448,254,552,194,254,292,152,260,334,406,260,594
87,676,400,324,276,400,185,275,139,186,675,139,325
88,474,266,526,208,266,284,173,242,319,439,242,561
89,686,398,314,288,398,167,275,147,180,673,147,327
90,443,249,557,194,249,300,151,257,343,400,257,600
91,657,375,343,282,375,194,273,149,203,648,149,352
92,434,246,566,188,246,286,135,280,339,381,280,619
93,665,394,335,271,394,187,259,148,199,653,148,347
94,464,269,536,195,269,279,149,257,325,418,257,582
95,681,382,319,299,382,184,288,135,195,670,135,330
96,431,237,569,194,237,307,169,262,332,406,262,594
97,679,415,321,264,415,183,260,138,187,675,138,325
98,454,265,546,189,265,292,152,254,329,417,254,583
99,692,403,308,289,403,166,277,142,178,680,142,320
100,420,227,580,193,227,317,159,263,351,386,263,614
101,670,393,330,277,393,182,274,148,185,667,148,333
102,459,249,541,210,249,276,167,265,319,416,265,584
103,675,389,325,286,389,178,271,147,193,660,147,340
104,441,248,559,193,248,286,145,273,334,393,273,607
105,689,400,311,289,400,158,241,153,206,641,153,359
