,Route0,Route1,Route2,Route3,Route4,Route5
0,83,56,95,70,581,115
1,460,351,44,34,44,67
2,600,81,50,27,80,162
3,101,82,65,42,72,638
4,642,157,55,34,38,74
5,511,156,64,30,84,155
6,455,163,74,39,98,171
7,184,80,83,46,103,504
8,530,236,56,37,61,80
9,381,155,59,28,128,249
10,302,108,96,37,110,347
11,438,171,95,54,94,148
12,158,69,121,39,136,477
13,528,222,63,42,65,80
14,315,142,173,34,127,209
15,324,109,127,81,109,250
16,315,103,175,69,89,249
17,299,98,161,93,114,235
18,323,88,164,81,108,236
19,322,114,152,86,114,212
20,277,83,159,77,128,276
21,370,137,131,85,104,173
22,225,95,167,59,147,307
23,410,120,123,91,101,155
24,238,78,156,75,158,295
25,427,141,114,91,80,147
26,231,70,151,79,198,271
27,422,153,109,89,89,138
28,240,96,129,64,190,281
29,351,141,131,80,110,187
30,237,99,156,63,198,247
31,391,127,106,93,106,177
32,256,92,145,62,187,258
33,364,118,96,96,111,215
34,275,82,141,87,172,243
35,338,130,124,75,115,218
36,267,103,143,85,158,244
37,312,104,160,92,155,177
38,298,87,136,93,142,244
39,326,106,131,78,149,210
40,281,92,141,87,168,231
41,321,123,120,94,138,204
42,280,99,138,82,184,217
43,310,111,153,88,137,201
44,299,109,126,84,161,221
45,270,111,152,79,155,233
46,308,101,132,95,151,213
47,316,104,155,79,147,199
48,284,98,153,91,154,220
49,322,104,110,106,151,207
50,292,96,172,80,152,208
51,296,104,127,104,164,205
52,300,88,136,78,170,228
53,344,116,114,86,147,193
54,278,84,146,94,171,227
55,339,118,125,86,124,208
56,272,76,150,79,186,237
57,339,127,131,100,128,175
58,287,97,107,61,195,253
59,333,118,130,82,158,179
60,284,87,117,87,183,242
61,352,104,156,82,128,178
62,287,87,152,85,179,210
63,325,127,120,89,146,193
64,293,72,139,77,161,258
65,338,110,125,86,111,230
66,276,89,151,87,181,216
67,339,122,107,99,138,195
68,270,83,167,70,192,218
69,380,115,124,87,118,176
70,277,83,128,79,184,249
71,328,123,121,86,147,195
72,294,98,118,91,197,202
73,319,111,120,79,159,212
74,288,102,157,91,160,202
75,326,101,139,90,127,217
76,290,80,129,97,163,241
77,320,124,129,94,132,201
78,284,97,159,80,170,210
79,301,119,126,94,139,221
80,277,83,148,75,180,237
81,333,118,123,105,118,203
82,270,96,151,72,163,248
83,345,116,114,99,128,198
84,251,86,147,80,197,239
85,342,134,112,85,133,194
86,277,97,139,76,174,237
87,362,109,115,96,147,171
88,291,94,133,79,181,222
89,330,114,109,87,140,220
90,276,96,165,80,155,228
91,309,115,141,93,137,205
92,292,88,148,85,166,221
93,325,110,131,80,156,198
94,282,104,129,92,180,213
95,337,100,154,90,124,195
96,268,88,140,111,177,216
97,318,118,140,76,149,199
98,278,99,138,84,165,236
99,315,122,118,90,148,207
