,Route0,Route1,Route2,Route3,Route4,Route5
0,2,2,44,12,815,125
1,490,458,4,2,32,14
2,558,21,13,1,46,361
3,744,176,22,19,2,37
4,521,37,13,8,47,374
5,693,174,36,28,19,50
6,41,34,13,9,63,840
7,665,281,3,0,10,41
8,389,242,19,7,83,260
9,574,255,83,17,19,52
10,449,182,23,17,93,236
11,535,281,70,18,32,64
12,500,154,25,16,76,229
13,548,214,45,24,50,119
14,155,113,29,18,68,617
15,586,278,66,8,32,30
16,309,96,17,15,88,475
17,569,251,86,17,36,41
18,139,74,24,8,90,665
19,669,286,7,0,9,29
20,398,135,15,16,98,338
21,472,259,105,23,32,109
22,149,68,44,16,85,638
23,662,273,34,3,8,20
24,225,83,175,12,108,397
25,546,203,81,94,15,61
26,154,71,211,22,100,442
27,574,197,87,83,15,44
28,158,62,226,28,89,437
29,533,202,101,104,9,51
30,158,70,233,15,109,415
31,542,185,82,110,13,68
32,145,58,213,30,118,436
33,581,193,68,79,15,64
34,183,70,213,20,115,399
35,512,176,120,99,20,73
36,193,69,184,30,118,406
37,513,171,111,97,30,78
38,181,64,183,32,166,374
39,514,184,109,88,35,70
40,181,55,168,31,179,386
41,503,201,101,78,41,76
42,193,63,161,42,214,327
43,526,212,79,65,43,75
44,179,62,127,35,232,365
45,520,222,93,37,61,67
46,154,69,133,42,258,344
47,536,220,89,28,60,67
48,188,70,107,48,230,357
49,521,241,87,29,56,66
50,170,70,110,40,274,336
51,525,234,77,36,60,68
52,181,72,100,34,255,358
53,536,225,81,35,62,61
54,196,69,94,44,275,322
55,505,201,87,31,93,83
56,196,79,116,48,244,317
57,498,220,84,37,93,68
58,200,64,110,44,251,331
59,485,228,81,39,103,64
60,209,48,95,44,272,332
61,504,240,72,38,84,62
62,195,69,107,44,253,332
63,508,199,81,38,106,68
64,220,74,93,46,237,330
65,493,224,89,32,100,62
66,209,63,103,42,275,308
67,478,230,80,38,100,74
68,205,65,104,62,248,316
69,491,214,95,26,101,73
70,173,73,99,60,277,318
71,512,194,74,41,97,82
72,210,80,127,29,244,310
73,487,211,81,44,104,73
74,223,63,100,52,254,308
75,477,224,80,34,113,72
76,219,62,105,52,247,315
77,487,230,83,28,103,69
78,192,62,93,52,295,306
79,484,223,90,28,97,78
80,231,54,91,50,252,322
81,484,222,92,33,97,72
82,209,72,97,51,262,309
83,497,208,86,28,115,66
84,204,79,83,43,264,327
85,494,185,84,31,120,86
86,216,73,118,37,252,304
87,483,219,90,36,106,66
88,216,79,95,53,243,314
89,474,215,89,43,109,70
90,212,79,122,37,233,317
91,477,189,85,36,144,69
92,199,70,103,50,249,329
93,440,216,94,36,127,87
94,233,70,94,43,241,319
95,458,220,85,39,125,73
96,179,65,120,51,268,317
97,491,196,78,52,119,64
98,240,72,97,46,239,306
99,477,219,91,33,117,63
