,Route0,Route1,Route2,Route3,Route4,Route5
0,11,7,84,29,778,91
1,415,361,39,15,129,41
2,676,112,28,30,77,77
3,593,167,41,36,47,116
4,483,235,44,38,50,150
5,424,168,31,38,61,278
6,149,127,49,38,53,584
7,607,252,30,24,26,61
8,172,110,20,26,67,605
9,567,291,20,7,25,90
10,419,196,20,17,66,282
11,233,138,40,25,67,497
12,546,233,59,21,46,95
13,152,113,41,21,75,598
14,560,302,32,9,32,65
15,272,132,23,11,75,487
16,536,196,74,16,47,131
17,200,106,44,24,70,556
18,575,231,42,14,38,100
19,324,143,34,12,70,417
20,417,189,64,24,67,239
21,243,124,49,33,78,473
22,468,220,68,17,63,164
23,246,142,60,19,65,468
24,466,190,64,29,57,194
25,250,118,47,34,78,473
26,470,181,60,27,70,192
27,292,129,58,22,81,418
28,389,191,90,29,62,239
29,252,131,69,31,81,436
30,405,168,104,32,65,226
31,267,140,82,32,86,393
32,397,161,118,34,74,216
33,259,119,115,36,78,393
34,365,168,118,40,71,238
35,279,129,116,43,76,357
36,331,167,136,49,82,235
37,260,125,135,53,65,362
38,320,139,163,52,79,247
39,272,121,144,57,69,337
40,340,127,153,50,86,244
41,267,130,147,53,80,323
42,320,130,140,61,82,267
43,304,116,144,53,91,292
44,290,124,156,51,97,282
45,289,110,155,60,92,294
46,327,119,149,57,90,258
47,272,119,155,55,120,279
48,315,119,138,63,107,258
49,283,123,135,69,127,263
50,306,138,133,58,128,237
51,237,117,170,59,152,265
52,340,138,127,67,114,214
53,260,126,120,62,145,287
54,315,131,128,55,149,222
55,240,128,133,63,164,272
56,334,137,104,59,157,209
57,274,129,114,54,166,263
58,309,127,136,61,146,221
59,283,105,114,66,172,260
60,308,128,137,61,155,211
61,283,131,131,55,159,241
62,292,123,136,61,170,218
63,319,113,104,66,175,223
64,279,116,118,58,205,224
65,296,156,121,61,165,201
66,253,113,123,68,188,255
67,305,160,114,52,172,197
68,267,121,116,65,185,246
69,295,147,130,61,160,207
70,292,102,114,54,209,229
71,335,145,106,55,168,191
72,252,126,116,61,205,240
73,324,143,108,34,178,213
74,288,110,103,58,201,240
75,329,158,117,51,167,178
76,242,117,122,60,207,252
77,331,156,111,48,158,196
78,262,125,106,63,189,255
79,328,138,110,54,183,187
80,255,130,120,55,210,230
81,317,138,106,63,182,194
82,272,117,103,58,200,250
83,330,148,105,59,181,177
84,266,110,121,63,218,222
85,307,146,100,46,193,208
86,276,107,103,73,187,254
87,314,149,108,52,174,203
88,287,119,99,53,209,233
89,327,136,113,44,189,191
90,279,109,92,69,209,242
91,325,166,102,49,182,176
92,256,119,107,54,207,257
93,315,167,115,53,180,170
94,267,119,112,57,207,238
95,271,159,108,67,193,202
96,274,128,100,64,202,232
97,298,142,109,51,199,201
98,283,131,94,48,188,256
99,307,147,103,55,192,196
