,Route0,Route1,Route2,Route3,Route4,Route5
0,109,84,73,81,570,83
1,491,351,37,40,36,45
2,74,93,19,21,135,658
3,685,151,7,9,64,84
4,553,115,53,5,133,141
5,459,155,102,12,124,148
6,453,146,94,28,141,138
7,395,131,97,31,144,202
8,274,108,122,38,138,320
9,480,213,80,45,89,93
10,108,65,95,28,144,560
11,565,264,27,17,60,67
12,409,156,130,10,143,152
13,293,113,211,37,146,200
14,444,114,78,100,102,162
15,247,66,202,65,137,283
16,489,139,88,72,84,128
17,191,81,141,40,165,382
18,522,224,59,36,73,86
19,180,94,147,23,174,382
20,493,217,75,35,81,99
21,204,102,136,28,208,322
22,490,190,67,52,89,112
23,190,86,131,41,230,322
24,505,225,47,42,78,103
25,175,100,109,27,233,356
26,521,220,49,29,86,95
27,195,108,96,34,280,287
28,464,195,64,36,111,130
29,224,105,110,28,229,304
30,455,181,72,52,102,138
31,211,95,119,33,243,299
32,429,208,66,56,102,139
33,245,110,99,39,238,269
34,384,186,86,61,130,153
35,225,90,114,41,220,310
36,428,183,78,61,105,145
37,237,115,110,44,228,266
38,399,169,86,51,134,161
39,244,94,110,52,242,258
40,394,197,80,47,125,157
41,241,103,109,48,239,260
42,421,177,66,53,89,194
43,244,104,103,44,245,260
44,387,188,79,40,118,188
45,225,97,115,51,259,253
46,422,183,82,49,111,153
47,253,91,95,60,232,269
48,405,194,82,40,129,150
49,239,112,110,41,229,269
50,400,167,74,76,121,162
51,272,100,92,48,214,274
52,382,171,94,43,107,203
53,236,103,112,43,254,252
54,392,160,74,51,126,197
55,262,91,106,40,255,246
56,413,178,76,43,126,164
57,267,98,103,31,220,281
58,364,191,74,48,133,190
59,263,109,112,42,237,237
60,399,160,79,38,146,178
61,248,99,101,49,220,283
62,365,186,72,49,132,196
63,250,102,117,47,235,249
64,389,159,98,49,131,174
65,286,87,89,55,216,267
66,383,164,87,41,148,177
67,267,96,113,43,214,267
68,368,157,99,62,127,187
69,271,78,115,51,211,274
70,369,177,82,51,126,195
71,242,102,103,69,250,234
72,387,153,98,63,158,141
73,288,93,100,43,218,258
74,379,168,78,58,121,196
75,234,100,107,46,261,252
76,408,189,70,35,135,163
77,273,109,95,50,208,265
78,376,155,90,46,126,207
79,269,98,125,46,218,244
80,364,164,102,62,129,179
81,279,87,104,49,234,247
82,340,194,90,56,148,172
83,250,105,103,43,240,259
84,387,176,74,41,131,191
85,263,99,101,40,237,260
86,373,185,84,44,134,180
87,283,103,94,40,236,244
88,374,177,82,48,141,178
89,268,93,95,41,234,269
90,396,181,72,46,133,172
91,266,110,95,44,233,252
92,403,165,87,38,142,165
93,285,107,87,34,237,250
94,380,170,82,41,141,186
95,270,109,102,36,235,248
96,366,182,76,36,149,191
97,248,92,112,52,232,264
98,395,161,80,41,135,188
99,280,82,97,57,229,255
