,Route0,Route1,Route2,Route3,Route4,Route5
0,70,61,122,55,558,134
1,427,371,42,34,55,71
2,589,82,40,35,93,161
3,293,92,49,45,86,435
4,549,168,51,58,60,114
5,148,77,69,57,90,559
6,522,241,53,45,63,76
7,391,175,63,42,91,238
8,297,131,76,47,88,361
9,364,136,98,48,88,266
10,305,129,111,61,102,292
11,316,157,125,64,96,242
12,291,123,124,78,112,272
13,310,143,131,76,111,229
14,282,129,121,69,111,288
15,285,119,117,84,121,274
16,304,126,161,77,110,222
17,264,137,125,74,122,278
18,288,131,136,87,104,254
19,274,127,148,82,146,223
20,307,122,127,88,131,225
21,292,122,157,59,137,233
22,303,112,126,106,127,226
23,256,110,166,89,148,231
24,276,150,139,106,120,209
25,261,121,150,101,135,232
26,264,111,145,90,151,239
27,315,130,130,84,149,192
28,281,93,149,99,132,246
29,294,112,146,100,116,232
30,263,116,157,82,163,219
31,280,113,126,112,135,234
32,308,119,152,82,129,210
33,283,111,142,103,155,206
34,287,114,137,104,152,206
35,281,108,140,100,151,220
36,266,122,146,106,139,221
37,286,105,147,102,144,216
38,292,127,147,81,143,210
39,280,109,149,99,142,221
40,262,131,157,88,120,242
41,266,106,131,111,150,236
42,300,129,142,104,131,194
43,269,102,148,92,179,210
44,298,129,145,101,144,183
45,281,109,125,91,159,235
46,320,124,136,83,144,193
47,283,100,137,82,182,216
48,301,133,118,99,147,202
49,258,116,144,100,160,222
50,289,119,149,80,143,220
51,273,121,125,92,168,221
52,292,120,132,88,143,225
53,282,116,154,86,165,197
54,297,128,146,92,152,185
55,285,115,133,98,148,221
56,281,130,139,89,170,191
57,277,94,147,84,175,223
58,296,141,123,99,127,214
59,255,102,150,93,164,236
60,294,125,134,80,147,220
61,293,109,152,99,150,197
62,301,109,129,96,162,203
63,296,114,141,91,146,212
64,279,111,138,103,140,229
65,294,114,155,81,159,197
66,268,110,148,107,152,215
67,285,118,142,95,129,231
68,244,117,157,92,170,220
69,322,115,134,89,128,212
70,282,104,118,99,171,226
71,285,131,134,95,157,198
72,278,114,133,101,138,236
73,267,115,143,97,167,211
74,283,120,150,107,144,196
75,273,112,155,94,152,214
76,280,121,145,97,149,208
77,296,124,129,102,150,199
78,289,103,142,82,160,224
79,294,118,121,107,140,220
80,271,108,146,95,169,211
81,285,124,152,92,150,197
82,267,129,138,93,174,199
83,305,105,133,91,163,203
84,281,121,128,94,143,233
85,289,110,161,96,131,213
86,297,97,141,102,149,214
87,268,123,153,89,173,194
88,285,120,130,102,154,209
89,285,120,141,80,161,213
90,286,109,139,102,152,212
