,Route0,Route1,Route2,Route3,Route4,Route5
0,92,82,80,73,584,89
1,504,314,36,41,37,68
2,425,85,60,51,77,302
3,181,99,70,50,73,527
4,614,143,65,49,53,76
5,297,126,73,52,97,355
6,507,154,74,72,77,116
7,61,64,91,61,113,610
8,533,231,67,51,58,60
9,516,155,81,53,83,112
10,438,153,129,62,90,128
11,217,92,212,77,103,299
12,444,150,104,83,75,144
13,151,88,176,74,93,418
14,513,148,99,84,69,87
15,197,93,272,59,103,276
16,461,125,89,102,75,148
17,216,75,134,83,106,386
18,403,148,151,87,82,129
19,231,78,185,81,115,310
20,385,113,153,93,74,182
21,242,79,183,89,112,295
22,344,103,136,111,95,211
23,304,91,161,89,127,228
24,293,117,172,90,119,209
25,277,108,160,84,129,242
26,298,91,155,98,124,234
27,311,94,157,96,122,220
28,298,92,151,110,124,225
29,275,87,198,99,114,227
30,304,79,169,105,110,233
31,306,86,138,101,140,229
32,306,91,160,79,148,216
33,322,98,138,89,160,193
34,314,95,147,91,142,211
35,323,87,149,103,134,204
36,305,98,152,99,132,214
37,281,117,151,110,135,206
38,296,81,143,105,146,229
39,320,99,135,97,135,214
40,303,86,164,83,151,213
41,298,86,143,105,136,232
42,303,97,142,100,141,217
43,299,98,139,87,147,230
44,277,103,145,79,145,251
45,317,97,123,96,150,217
46,319,84,149,98,154,196
47,308,90,157,103,148,194
48,325,88,151,107,121,208
49,300,85,156,96,144,219
50,294,100,116,113,156,221
51,305,115,150,102,143,185
52,265,103,144,107,159,222
53,300,110,149,104,129,208
54,274,93,162,102,141,228
55,303,89,158,98,135,217
56,332,85,153,95,131,204
57,299,83,147,88,160,223
58,318,107,147,74,137,217
59,321,97,134,94,126,228
60,295,95,143,89,165,213
61,305,109,132,88,151,215
62,295,101,123,104,146,231
63,298,90,161,97,158,196
64,322,96,154,90,150,188
65,313,96,131,98,167,195
66,291,93,137,103,153,223
67,300,106,139,84,164,207
68,310,98,147,95,165,185
69,280,105,144,91,162,218
70,313,113,151,88,123,212
71,293,98,145,103,149,212
72,313,91,130,102,141,223
73,286,89,155,102,148,220
74,328,105,118,108,133,208
75,264,98,115,115,154,254
76,325,107,151,101,133,183
77,291,86,160,110,139,214
78,302,85,145,97,153,218
79,315,96,157,71,156,205
80,301,96,128,92,161,222
81,307,111,148,74,143,217
82,303,95,136,96,145,225
83,294,105,157,88,125,231
84,312,98,130,110,134,216
85,288,102,156,103,163,188
86,289,105,145,89,150,222
87,325,96,151,88,118,222
88,302,84,152,102,159,201
89,285,88,155,97,148,227
90,340,85,142,106,135,192
91,293,92,145,92,146,232
92,291,96,160,88,143,222
93,302,115,150,88,127,218
94,281,87,136,118,165,213
95,322,85,147,102,153,191
96,316,96,139,97,127,225
97,306,77,135,106,172,204
98,313,97,149,95,126,220
99,286,101,143,82,154,234
